ID_Persona;NIVEL_DE_EDUCACION;SEXO;SALUD_AUTOPERCIBIDA;ESTADO_CIVIL;ETNIA;Clasificación;INGRESO_AUTOPERCIBIDO;SEGURIDAD_AUTOPERCIBIDA;TRABAJO_AUTOPERCIBIDO;SATISFACCION;I_HOGAR;PERCAPITA;COND_VIDA_DEL_HOGAR;P9010
737135721;1;2.0;7;2;6.0;3ra_edad;2;6;5;8;360000;180000;2;1
737135811;3;2.0;7;5;6.0;3ra_edad;3;7;4;6;112500;112500;3;2
737136211;3;1.0;2;6;6.0;3ra_edad;99;2;3;7;815000;163000;2;2
737136221;3;2.0;5;6;6.0;3ra_edad;99;5;5;7;815000;163000;2;2
737136311;1;1.0;8;6;6.0;3ra_edad;99;8;5;10;393333.333333333;196666.666666667;3;1
737136321;1;2.0;8;6;6.0;3ra_edad;99;9;8;8;393333.333333333;196666.666666667;3;1
737136811;3;2.0;3;4;6.0;3ra_edad;8;4;8;0;882500;441250;3;1
737137211;3;2.0;4;3;1.0;3ra_edad;0;4;0;5;813333.333333333;203333.333333333;3;1
737137421;3;1.0;7;6;1.0;3ra_edad;99;4;3;7;465000;116250;2;1
737137431;3;2.0;5;6;1.0;3ra_edad;99;7;4;5;465000;116250;2;1
737137511;3;2.0;10;3;6.0;3ra_edad;99;8;8;8;2715000;678750;2;1
737137711;3;2.0;10;3;6.0;3ra_edad;9;8;9;7;555000;555000;3;1
737137811;4;2.0;9;3;6.0;3ra_edad;6;9;10;6;1237500;1237500;2;1
737137911;3;1.0;5;2;6.0;3ra_edad;7;7;8;8;790000;263333.333333333;2;1
737137931;3;1.0;6;3;1.0;3ra_edad;99;8;6;8;790000;263333.333333333;2;1
737138621;3;2.0;6;2;1.0;3ra_edad;99;7;7;4;617500;123500;3;1
737139021;3;2.0;3;6;1.0;3ra_edad;99;7;3;8;966666.666666667;483333.333333333;2;1
737139211;3;2.0;3;5;1.0;3ra_edad;99;5;7;3;710250;142050;3;1
737139511;3;2.0;7;3;6.0;3ra_edad;99;9;6;7;320833.333333333;320833.333333333;3;1
737140611;5;1.0;4;2;6.0;3ra_edad;7;4;6;7;2460000;410000;2;1
737140621;3;2.0;8;2;5.0;3ra_edad;8;7;9;8;2460000;410000;2;1
737141511;8;2.0;5;6;6.0;3ra_edad;6;7;9;8;600000;600000;2;1
737141711;8;1.0;8;2;6.0;3ra_edad;9;9;9;9;6931666.66666667;2310555.55555556;2;1
737142011;8;2.0;8;5;6.0;3ra_edad;99;8;4;2;1103333.33333333;367777.777777778;2;1
737142021;5;2.0;8;5;6.0;3ra_edad;6;8;2;6;1103333.33333333;367777.777777778;2;1
737142111;3;2.0;6;3;6.0;3ra_edad;99;6;5;10;393333.333333333;131111.111111111;3;1
737142121;3;2.0;9;5;6.0;3ra_edad;10;8;7;10;393333.333333333;131111.111111111;3;1
737142211;3;1.0;4;6;6.0;3ra_edad;3;7;4;6;1300000;650000;2;1
737142221;3;2.0;3;6;6.0;3ra_edad;1;6;7;6;1300000;650000;2;1
737142511;4;1.0;7;6;6.0;3ra_edad;0;10;6;10;322500;107500;3;1
737142521;3;2.0;7;6;6.0;3ra_edad;99;10;0;10;322500;107500;3;1
737142661;3;2.0;8;4;6.0;3ra_edad;7;7;7;8;4750000;791666.666666667;3;1
737143111;3;2.0;9;3;6.0;3ra_edad;9;9;3;10;560000;186666.666666667;3;1
737143411;3;1.0;6;5;6.0;3ra_edad;3;3;5;3;673333.333333333;336666.666666667;3;1
737143421;1;2.0;0;3;6.0;3ra_edad;99;3;3;2;673333.333333333;336666.666666667;3;1
737143611;3;2.0;6;3;6.0;3ra_edad;3;10;3;10;268027.083333333;268027.083333333;2;1
737143711;3;2.0;5;3;6.0;3ra_edad;6;4;6;5;1053333.33333333;526666.666666667;2;1
737143831;3;1.0;0;3;6.0;3ra_edad;9;10;0;9;760500;86833.3333333333;3;1
737144111;4;1.0;10;6;6.0;3ra_edad;99;10;10;10;1360000;340000;2;1
737144121;3;2.0;5;6;6.0;3ra_edad;5;10;9;10;1360000;340000;2;1
737144411;3;2.0;1;3;6.0;3ra_edad;1;4;2;1;1717083.33333333;429270.833333333;2;1
737144511;3;1.0;3;6;6.0;3ra_edad;99;10;4;10;1700000;850000;2;1
737144521;3;2.0;10;6;6.0;3ra_edad;10;10;10;10;1700000;850000;2;1
737145011;3;2.0;7;3;6.0;3ra_edad;99;10;10;10;290000;290000;3;1
737145211;3;1.0;7;3;6.0;3ra_edad;2;4;7;7;458750;458750;2;1
737145311;3;1.0;6;5;6.0;3ra_edad;5;6;6;10;716666.666666667;716666.666666667;2;1
737145611;3;2.0;4;3;6.0;3ra_edad;0;10;4;10;291250;291250;3;1
737145711;3;1.0;10;5;6.0;3ra_edad;5;10;6;10;389666.666666667;389666.666666667;2;1
737146311;3;1.0;7;6;6.0;3ra_edad;4;9;6;8;642500;321250;3;1
737146411;3;1.0;5;2;6.0;3ra_edad;3;10;6;10;200000;100000;3;1
737147011;3;1.0;2;6;6.0;3ra_edad;0;5;1;1;1343750;268750;2;1
737147641;1;2.0;10;5;6.0;3ra_edad;99;10;10;10;440000;110000;2;1
737148411;3;1.0;10;2;6.0;3ra_edad;10;10;10;10;3000000;1500000;1;1
737148621;3;2.0;10;6;6.0;3ra_edad;99;9;9;9;2833511;566702.2;2;1
737148711;3;1.0;10;6;6.0;3ra_edad;8;8;8;8;1950000;390000;2;1
737148721;3;2.0;9;6;6.0;3ra_edad;99;8;8;8;1950000;390000;2;1
737148911;3;1.0;10;3;6.0;3ra_edad;8;8;8;8;600000;600000;2;1
737149341;3;2.0;10;3;6.0;3ra_edad;99;10;10;10;4020357.66666667;1005089.41666667;1;1
737149721;3;1.0;10;6;6.0;3ra_edad;99;10;10;8;4387500;1462500;3;1
737150221;1;1.0;5;2;6.0;3ra_edad;8;5;5;8;1931666.66666667;275952.380952381;2;2
737150611;3;2.0;7;3;6.0;3ra_edad;3;5;4;8;1173333.33333333;1173333.33333333;2;1
737150761;3;2.0;9;4;6.0;3ra_edad;99;5;0;7;2269166.66666667;324166.666666667;3;1
737150921;3;1.0;7;2;6.0;3ra_edad;7;8;8;7;7145563;2381854.33333333;2;2
737151011;4;2.0;6;3;6.0;3ra_edad;2;7;5;9;1327803;663901.5;3;2
737151211;4;1.0;9;2;6.0;3ra_edad;10;7;8;10;2749166.66666667;1374583.33333333;2;2
737151451;3;1.0;6;4;6.0;3ra_edad;99;5;0;6;1063333.33333333;212666.666666667;2;1
737152611;3;1.0;5;6;6.0;3ra_edad;99;10;7;8;1272666.66666667;357555.555555556;2;1
737152621;3;2.0;7;6;6.0;3ra_edad;5;10;7;8;1272666.66666667;357555.555555556;2;1
737153511;3;1.0;7;2;6.0;3ra_edad;4;7;4;8;1500000;214285.714285714;1;1
737153731;1;2.0;2;3;6.0;3ra_edad;99;5;3;7;1100000;157142.857142857;2;1
737153911;1;2.0;6;3;6.0;3ra_edad;99;3;7;3;450000;450000;4;1
737154031;1;2.0;8;5;6.0;3ra_edad;7;8;4;3;1825000;608333.333333333;2;1
737155011;3;2.0;8;6;6.0;3ra_edad;8;8;8;9;542500;542500;2;1
737155211;3;1.0;10;4;6.0;3ra_edad;10;10;10;10;350000;350000;4;1
737156031;1;1.0;;;6.0;niño;;;;;730000;243333.333333333;2;1
737156111;3;1.0;5;4;6.0;3ra_edad;5;5;5;6;580000;580000;2;1
737156241;2;2.0;;;6.0;niño;;;;;600000;150000;2;1
737156431;3;2.0;;;6.0;niño;;;;;1070833.33333333;356944.444444444;2;1
737156811;3;2.0;8;3;6.0;3ra_edad;5;7;5;6;346666.666666667;346666.666666667;2;1
737157411;3;1.0;6;3;6.0;3ra_edad;5;6;5;5;337500;337500;2;1
737157731;3;1.0;;;6.0;niño;;;;;400000;133333.333333333;2;1
737158041;1;1.0;;5;1.0;niño;;;;;650000;162500;2;2
737158411;3;2.0;6;4;1.0;3ra_edad;6;4;5;6;683333.333333333;341666.666666667;2;1
737159161;3;1.0;9;3;6.0;3ra_edad;99;8;8;8;1929166.66666667;321527.777777778;2;1
737159211;5;1.0;8;5;6.0;3ra_edad;7;8;8;7;600000;600000;2;1
737159511;5;2.0;7;5;6.0;3ra_edad;8;8;8;8;1070000;1070000;2;1
737159911;3;1.0;5;5;6.0;3ra_edad;5;5;6;5;500000;500000;2;1
737160311;1;1.0;8;3;1.0;3ra_edad;99;6;4;7;150000;150000;2;1
737160441;3;1.0;;;1.0;niño;;;;;900000;225000;3;1
737160521;1;2.0;8;6;1.0;3ra_edad;99;7;7;7;450000;150000;2;1
737161511;1;1.0;9;6;1.0;3ra_edad;99;8;8;9;235000;33571.4285714286;1;1
737161521;3;2.0;10;6;1.0;3ra_edad;99;9;8;8;235000;33571.4285714286;1;1
737162291;1;2.0;8;3;1.0;3ra_edad;5;7;4;8;150000;16666.6666666667;2;1
737162511;3;1.0;8;6;1.0;3ra_edad;6;7;6;8;430000;107500;2;1
737162911;3;1.0;7;3;1.0;3ra_edad;99;5;6;9;100000;100000;2;1
737163211;3;1.0;8;6;1.0;3ra_edad;99;7;10;7;175000;43750;2;1
737164781;4;1.0;9;4;1.0;3ra_edad;99;6;8;8;400000;44444.4444444444;2;1
737166211;3;1.0;8;2;1.0;3ra_edad;5;5;5;6;290000;96666.6666666667;2;1
737166561;1;1.0;;;1.0;niño;;;;;658333.333333333;109722.222222222;2;1
737168211;1;1.0;9;2;1.0;3ra_edad;7;7;6;7;260000;52000;3;1
737169041;1;1.0;;;1.0;niño;;;;;370000;74000;3;1
737169311;1;1.0;8;2;1.0;3ra_edad;5;7;6;6;410000;136666.666666667;3;1
737169321;1;2.0;8;2;1.0;3ra_edad;6;7;6;7;410000;136666.666666667;3;1
737169931;3;2.0;;;1.0;niño;;;;;100000;16666.6666666667;2;1
737170011;3;1.0;9;6;1.0;3ra_edad;99;7;8;8;460000;46000;2;1
737170091;1;2.0;;;1.0;niño;;;;;460000;46000;2;1
737171061;1;2.0;;;1.0;niño;;;;;825000;137500;2;1
737171211;1;1.0;6;2;1.0;3ra_edad;2;3;3;5;15000;7500;2;1
737173211;3;1.0;8;6;1.0;3ra_edad;99;5;8;9;320000;64000;2;1
737173411;3;1.0;5;2;1.0;3ra_edad;3;4;4;5;425000;141666.666666667;3;1
737176021;3;2.0;9;2;1.0;3ra_edad;99;8;6;8;100000;50000;2;1
737177241;3;2.0;;;1.0;niño;;;;;480000;96000;2;1
737177311;1;1.0;5;2;1.0;3ra_edad;3;3;3;5;70000;23333.3333333333;2;1
737177321;1;2.0;5;2;1.0;3ra_edad;3;2;2;5;70000;23333.3333333333;2;1
737178251;1;2.0;;;1.0;niño;;;;;325000;65000;2;1
737178311;1;2.0;7;3;1.0;3ra_edad;99;5;6;9;250000;250000;2;1
737178411;1;1.0;5;2;1.0;3ra_edad;2;1;2;5;325000;108333.333333333;2;1
737179511;3;1.0;9;2;1.0;3ra_edad;7;7;6;8;350000;87500;2;1
737179611;3;1.0;8;6;1.0;3ra_edad;99;5;5;5;26666.6666666667;13333.3333333333;3;1
737179621;3;2.0;5;6;1.0;3ra_edad;99;5;5;5;26666.6666666667;13333.3333333333;3;1
737180211;5;2.0;9;4;1.0;3ra_edad;10;9;9;9;785000;785000;2;1
737180451;3;1.0;;;1.0;niño;;;;;0;0;2;1
737180811;3;1.0;9;6;1.0;3ra_edad;9;9;8;8;0;0;1;1
737180911;3;1.0;8;6;1.0;3ra_edad;99;1;8;9;0;0;2;1
737181451;4;2.0;;5;1.0;niño;;;;;34833.3333333333;5805.55555555556;2;1
737181461;3;2.0;;;1.0;niño;;;;;34833.3333333333;5805.55555555556;2;1
737182011;1;1.0;5;6;1.0;3ra_edad;99;5;5;5;470833.333333333;235416.666666667;4;1
737182021;1;2.0;0;6;1.0;3ra_edad;99;5;5;5;470833.333333333;235416.666666667;4;1
737182411;3;1.0;8;6;1.0;3ra_edad;99;5;5;5;0;0;3;1
737182611;3;1.0;9;3;1.0;3ra_edad;8;9;9;9;250000;250000;2;1
737183811;1;2.0;5;3;1.0;3ra_edad;99;5;5;0;95833.3333333333;47916.6666666667;4;1
737184171;1;2.0;;;1.0;niño;;;;;360000;51428.5714285714;2;1
737184311;1;1.0;9;2;1.0;3ra_edad;8;8;7;9;0;0;3;1
737184321;1;2.0;8;2;1.0;3ra_edad;9;1;3;9;0;0;3;1
737184851;3;1.0;;;1.0;niño;;;;;570000;114000;2;1
737184921;1;1.0;10;6;1.0;3ra_edad;99;1;9;9;0;0;2;1
737185411;1;1.0;7;6;1.0;3ra_edad;5;6;7;9;300000;150000;2;1
737185421;1;2.0;8;6;1.0;3ra_edad;2;7;6;9;300000;150000;2;1
737185651;3;1.0;;5;1.0;niño;;;;;0;0;2;1
737185911;3;2.0;5;3;1.0;3ra_edad;99;5;5;5;83333.3333333333;41666.6666666667;4;1
737186011;1;1.0;10;6;1.0;3ra_edad;7;10;10;10;200000;40000;2;1
737186611;1;1.0;5;6;1.0;3ra_edad;1;6;6;9;160000;80000;2;1
737187111;3;1.0;5;6;1.0;3ra_edad;99;5;5;5;241666.666666667;80555.5555555555;2;1
737187121;1;2.0;6;6;1.0;3ra_edad;99;5;5;5;241666.666666667;80555.5555555555;2;1
737187441;1;2.0;;;1.0;niño;;;;;1000000;250000;3;1
737187511;1;2.0;0;3;1.0;3ra_edad;99;5;5;5;76666.6666666667;76666.6666666667;4;1
737188211;1;2.0;5;3;1.0;3ra_edad;99;5;5;5;58333.3333333333;29166.6666666667;4;1
737188221;1;2.0;5;3;1.0;3ra_edad;2;4;5;5;58333.3333333333;29166.6666666667;4;1
737189011;4;1.0;5;6;1.0;3ra_edad;5;5;5;5;1800000;360000;3;1
737189021;1;2.0;5;6;1.0;3ra_edad;99;5;5;5;1800000;360000;3;1
737189421;3;1.0;8;6;1.0;3ra_edad;5;9;9;9;150000;75000;2;1
737190011;1;1.0;5;3;1.0;3ra_edad;5;5;5;5;183333.333333333;183333.333333333;3;1
737191421;1;1.0;;;1.0;niño;;;;;0;0;2;1
737191911;3;1.0;5;6;1.0;3ra_edad;99;5;5;5;33333.3333333333;16666.6666666667;4;1
737192531;1;1.0;;;1.0;niño;;;;;100000;25000;2;1
737192711;3;1.0;8;2;1.0;3ra_edad;5;9;9;9;350000;175000;2;1
737193211;3;1.0;5;2;1.0;3ra_edad;7;5;5;5;12500;6250;3;1
737193221;3;2.0;8;2;1.0;3ra_edad;99;5;5;5;12500;6250;3;1
737193311;2;2.0;7;2;1.0;3ra_edad;8;1;7;8;640000;128000;2;1
737194311;9;1.0;9;6;6.0;3ra_edad;9;9;9;10;6900000;2300000;1;1
737194511;4;1.0;8;6;1.0;3ra_edad;8;8;8;8;1860000;169090.909090909;2;1
737194821;3;1.0;9;3;1.0;3ra_edad;8;8;8;10;312083.333333333;52013.8888888889;2;1
737195111;3;2.0;6;3;1.0;3ra_edad;99;6;6;6;216666.666666667;108333.333333333;3;1
737195311;5;1.0;6;2;6.0;3ra_edad;3;7;6;6;1591666.66666667;397916.666666667;2;1
737195621;4;1.0;7;2;6.0;3ra_edad;6;7;7;6;12406253.4166667;6203126.70833333;1;1
737196351;1;2.0;;;1.0;niño;;;;;450000;75000;2;1
737197221;3;2.0;8;2;1.0;3ra_edad;8;8;8;9;625000;52083.3333333333;2;1
737197241;1;1.0;8;5;1.0;3ra_edad;8;8;8;8;625000;52083.3333333333;2;1
737197271;1;1.0;;;1.0;niño;;;;;625000;52083.3333333333;2;1
737198611;3;2.0;7;3;1.0;3ra_edad;3;7;5;4;41000;20500;3;1
737198711;3;1.0;7;6;1.0;3ra_edad;4;6;5;4;40000;13333.3333333333;3;1
737199111;3;1.0;7;6;1.0;3ra_edad;99;7;5;4;45000;15000;3;1
737199121;1;2.0;7;6;1.0;3ra_edad;99;7;4;5;45000;15000;3;1
737199421;1;2.0;5;6;1.0;3ra_edad;99;4;3;5;25000;12500;3;1
737200911;3;1.0;4;6;1.0;3ra_edad;99;8;5;5;20000;10000;3;1
737201111;3;1.0;5;6;1.0;3ra_edad;99;4;4;5;35000;17500;3;1
737201121;1;2.0;5;6;1.0;3ra_edad;99;5;3;5;35000;17500;3;1
737201511;5;2.0;10;3;6.0;3ra_edad;9;8;0;10;411250;137083.333333333;2;1
737201951;3;2.0;6;3;1.0;3ra_edad;3;8;4;5;100000;20000;2;2
737202241;3;2.0;7;4;6.0;3ra_edad;5;7;7;9;750000;187500;3;1
737202311;3;2.0;7;4;6.0;3ra_edad;6;9;5;5;75000;18750;2;2
737202511;6;2.0;8;2;6.0;3ra_edad;5;8;8;9;2466666.66666667;822222.222222222;3;1
737202521;3;1.0;3;2;6.0;3ra_edad;4;9;6;8;2466666.66666667;822222.222222222;3;1
737202711;5;2.0;9;6;6.0;3ra_edad;7;8;6;9;2609000;521800;2;1
737202831;3;2.0;5;3;6.0;3ra_edad;99;8;5;5;0;0;2;1
737203411;8;1.0;8;2;6.0;3ra_edad;7;9;9;9;1800000;900000;1;1
737203421;5;2.0;8;2;5.0;3ra_edad;99;8;8;9;1800000;900000;1;1
737204111;3;1.0;5;5;6.0;3ra_edad;5;6;1;7;195000;195000;3;1
737204311;4;2.0;6;3;6.0;3ra_edad;5;7;4;7;335000;335000;3;1
737205111;4;1.0;9;6;6.0;3ra_edad;9;9;9;8;1490000;496666.666666667;1;1
737205121;3;2.0;9;6;6.0;3ra_edad;99;9;9;9;1490000;496666.666666667;1;1
737205251;3;1.0;7;3;6.0;3ra_edad;6;7;7;7;1572716.66666667;262119.444444444;2;1
737205611;3;2.0;5;5;6.0;3ra_edad;5;5;5;5;474166.666666667;158055.555555556;2;1
737206811;3;1.0;7;3;6.0;3ra_edad;4;7;6;6;302500;302500;3;1
737207411;3;1.0;8;5;6.0;3ra_edad;7;8;8;10;353333.333333333;353333.333333333;2;2
737207511;3;1.0;8;6;6.0;3ra_edad;5;8;8;8;430000;215000;2;2
737207521;3;2.0;9;6;6.0;3ra_edad;99;9;8;8;430000;215000;2;2
737207711;3;1.0;5;2;6.0;3ra_edad;99;5;7;8;450000;225000;2;2
737207721;3;2.0;4;2;6.0;3ra_edad;99;8;6;8;450000;225000;2;2
737207811;3;2.0;6;3;6.0;3ra_edad;4;6;2;6;240000;240000;3;1
737208341;1;2.0;6;3;6.0;3ra_edad;2;4;2;5;556666.666666667;139166.666666667;2;1
737208711;3;1.0;6;3;6.0;3ra_edad;6;7;6;7;1280000;256000;2;1
737208751;1;1.0;6;3;6.0;3ra_edad;99;6;5;7;1280000;256000;2;1
737208811;3;1.0;6;2;6.0;3ra_edad;5;6;7;6;446666.666666667;223333.333333333;2;1
737208821;3;2.0;6;2;6.0;3ra_edad;99;6;6;5;446666.666666667;223333.333333333;2;1
737209231;1;2.0;;;6.0;niño;;;;;800000;266666.666666667;2;1
737209811;3;1.0;5;2;6.0;3ra_edad;5;5;5;5;470000;235000;2;1
737209821;1;2.0;5;2;6.0;3ra_edad;5;5;5;5;470000;235000;2;1
737210321;2;1.0;;;6.0;niño;;;;;300000;75000;3;1
737211011;3;1.0;7;5;1.0;3ra_edad;5;7;7;7;330000;330000;2;2
737211111;3;1.0;7;6;5.0;3ra_edad;4;2;3;8;1333333.33333333;333333.333333333;2;1
737211121;1;2.0;4;6;5.0;3ra_edad;8;5;3;9;1333333.33333333;333333.333333333;2;1
737211811;3;2.0;5;5;6.0;3ra_edad;5;5;5;5;136666.666666667;136666.666666667;2;1
737212111;3;2.0;6;4;6.0;3ra_edad;1;7;2;6;430000;430000;3;1
737212231;3;2.0;7;3;6.0;3ra_edad;99;6;7;7;366666.666666667;122222.222222222;2;1
737212611;1;2.0;6;3;6.0;3ra_edad;1;3;5;8;461666.666666667;461666.666666667;4;2
737212831;4;1.0;;5;6.0;niño;;;;;1250000;416666.666666667;3;2
737213011;3;1.0;7;5;5.0;3ra_edad;7;7;7;7;380000;380000;2;2
737213111;1;2.0;9;3;5.0;3ra_edad;3;6;4;9;673333.333333333;336666.666666667;3;2
737213911;3;1.0;7;3;6.0;3ra_edad;7;7;6;7;272500;272500;3;2
737215031;3;2.0;8;5;6.0;3ra_edad;99;8;6;8;487500;162500;2;1
737215621;1;2.0;5;2;5.0;3ra_edad;99;7;9;10;232500;77500;4;1
737215631;1;2.0;5;3;5.0;3ra_edad;99;5;5;5;232500;77500;4;1
737215841;3;1.0;;;6.0;niño;;;;;2528333.33333333;632083.333333333;3;1
737216311;3;2.0;6;4;1.0;3ra_edad;5;7;5;5;1783333.33333333;445833.333333333;3;1
737217111;6;1.0;9;6;5.0;3ra_edad;8;7;8;8;800000;266666.666666667;2;1
737217121;5;2.0;8;6;5.0;3ra_edad;9;9;8;8;800000;266666.666666667;2;1
737217211;4;1.0;5;6;6.0;3ra_edad;7;8;7;7;1700000;850000;2;1
737217221;3;2.0;5;6;6.0;3ra_edad;99;7;5;7;1700000;850000;2;1
737217731;3;2.0;;;6.0;niño;;;;;358333.333333333;89583.3333333333;3;1
737217741;2;1.0;;;6.0;niño;;;;;358333.333333333;89583.3333333333;3;1
737217911;3;1.0;9;6;6.0;3ra_edad;9;9;9;9;1358333.33333333;679166.666666667;2;1
737218011;3;2.0;9;6;6.0;3ra_edad;99;9;10;9;908333.333333333;454166.666666667;2;1
737218021;3;1.0;9;6;6.0;3ra_edad;9;9;8;9;908333.333333333;454166.666666667;2;1
737218141;1;1.0;6;3;5.0;3ra_edad;0;4;2;6;633333.333333333;158333.333333333;3;2
737218211;3;1.0;8;2;5.0;3ra_edad;7;7;7;7;1080000;270000;2;2
737218221;1;2.0;7;2;5.0;3ra_edad;99;8;7;7;1080000;270000;2;2
737218811;3;1.0;7;6;6.0;3ra_edad;8;7;6;7;850000;425000;2;1
737220111;5;2.0;8;4;6.0;3ra_edad;6;6;4;9;2280000;760000;2;1
737220211;3;2.0;8;3;6.0;3ra_edad;99;8;6;7;233333.333333333;58333.3333333333;2;1
737220311;4;2.0;8;5;6.0;3ra_edad;8;8;8;8;767500;255833.333333333;2;1
737221341;1;2.0;9;5;6.0;3ra_edad;9;9;9;9;2293333.33333333;458666.666666667;2;1
737221911;1;2.0;10;4;6.0;3ra_edad;99;8;3;9;216666.666666667;72222.2222222222;2;2
737222161;3;1.0;;5;6.0;niño;;;;;104166.666666667;9469.69696969697;3;1
737222191;3;1.0;;5;6.0;niño;;;;;104166.666666667;9469.69696969697;3;1
737222811;2;1.0;1;6;6.0;3ra_edad;2;2;2;5;400000;100000;2;1
737222921;3;2.0;10;6;6.0;3ra_edad;10;10;10;10;2583333.33333333;861111.111111111;2;1
737223011;1;1.0;6;4;6.0;3ra_edad;99;3;6;7;926666.666666667;926666.666666667;3;2
737223211;3;1.0;6;6;6.0;3ra_edad;4;2;2;10;2015000;287857.142857143;3;2
737223411;1;1.0;6;2;6.0;3ra_edad;0;7;6;7;1091666.66666667;545833.333333333;2;1
737223421;1;2.0;6;2;6.0;3ra_edad;99;6;5;0;1091666.66666667;545833.333333333;2;1
737224311;3;1.0;10;6;6.0;3ra_edad;10;10;10;10;1583333.33333333;527777.777777778;2;1
737224321;3;2.0;10;6;6.0;3ra_edad;10;10;10;10;1583333.33333333;527777.777777778;2;1
737224411;1;2.0;7;6;6.0;3ra_edad;99;5;5;8;1013333.33333333;1013333.33333333;2;1
737224711;1;1.0;0;2;6.0;3ra_edad;99;5;0;4;1520000;190000;2;1
737224841;1;2.0;5;5;1.0;3ra_edad;7;8;6;8;150000;30000;1;1
737224911;4;2.0;6;5;6.0;3ra_edad;10;8;8;10;218750;72916.6666666667;3;1
737225841;1;1.0;;;6.0;niño;;;;;243333.333333333;60833.3333333333;2;1
737226011;3;2.0;10;5;1.0;3ra_edad;10;10;10;10;100000;25000;2;1
737226021;1;2.0;6;3;1.0;3ra_edad;10;10;8;10;100000;25000;2;1
737226041;3;1.0;10;5;1.0;3ra_edad;10;10;10;10;100000;25000;2;1
737227411;2;2.0;8;4;6.0;3ra_edad;7;8;6;5;290000;290000;3;1
737227541;4;2.0;;5;6.0;niño;;;;;660000;165000;2;1
737227811;1;2.0;4;6;6.0;3ra_edad;0;7;0;3;2041666.66666667;340277.777777778;4;2
737227861;3;1.0;8;3;6.0;3ra_edad;7;9;6;7;2041666.66666667;340277.777777778;4;2
737228011;9;1.0;10;6;6.0;3ra_edad;8;10;10;9;9566666.66666667;3188888.88888889;2;1
737244731;3;2.0;6;4;6.0;3ra_edad;99;8;0;7;3015000;1005000;2;1
737244911;4;1.0;4;4;6.0;3ra_edad;3;5;1;6;482083.333333333;241041.666666667;3;1
737244921;3;2.0;3;4;6.0;3ra_edad;3;7;2;5;482083.333333333;241041.666666667;3;1
737246261;3;1.0;7;2;6.0;3ra_edad;99;5;2;5;2477000;353857.142857143;3;1
737246311;3;1.0;5;3;6.0;3ra_edad;2;2;5;5;476666.666666667;158888.888888889;2;1
737246331;3;1.0;5;4;6.0;3ra_edad;2;1;5;6;476666.666666667;158888.888888889;2;1
737246911;3;1.0;7;5;6.0;3ra_edad;3;5;3;2;380000;380000;4;2
737247421;3;1.0;5;4;6.0;3ra_edad;6;7;7;4;6900000;3450000;2;1
737248111;3;2.0;6;3;6.0;3ra_edad;3;2;4;7;443333.333333333;443333.333333333;3;2
737248111;3;2.0;6;3;6.0;3ra_edad;3;2;4;7;443333.333333333;443333.333333333;2;2
737248111;3;2.0;6;3;6.0;3ra_edad;3;2;4;7;443333.333333333;443333.333333333;3;2
737248111;3;2.0;6;3;6.0;3ra_edad;3;2;4;7;100000;33333.3333333333;3;2
737248111;3;2.0;6;3;6.0;3ra_edad;3;2;4;7;100000;33333.3333333333;2;2
737248111;3;2.0;6;3;6.0;3ra_edad;3;2;4;7;100000;33333.3333333333;3;2
737248111;3;2.0;6;3;6.0;3ra_edad;3;2;4;7;700000;350000;3;2
737248111;3;2.0;6;3;6.0;3ra_edad;3;2;4;7;700000;350000;2;2
737248111;3;2.0;6;3;6.0;3ra_edad;3;2;4;7;700000;350000;3;2
737248211;8;1.0;9;6;6.0;3ra_edad;7;8;8;7;1200000;1200000;2;2
737248821;5;2.0;10;6;6.0;3ra_edad;10;7;8;10;6880166.66666667;1720041.66666667;2;1
737248911;9;1.0;10;6;6.0;3ra_edad;8;7;10;9;3250000;1083333.33333333;2;1
737248921;5;2.0;6;6;6.0;3ra_edad;5;6;6;10;3250000;1083333.33333333;2;1
737249111;5;1.0;8;6;6.0;3ra_edad;9;7;4;9;5600000;1400000;2;2
737249121;6;2.0;7;6;6.0;3ra_edad;8;7;5;10;5600000;1400000;2;2
737249211;5;1.0;6;6;6.0;3ra_edad;5;6;4;10;8408333.33333333;1681666.66666667;2;1
737249321;5;2.0;8;6;6.0;3ra_edad;8;2;10;10;7761666.66666667;1940416.66666667;2;2
737249411;3;1.0;7;4;6.0;3ra_edad;9;7;7;10;900000;900000;2;2
737249541;1;1.0;;;6.0;niño;;;;;800000;200000;3;1
737249841;1;1.0;;;6.0;niño;;;;;1100000;220000;3;2
737250211;3;2.0;8;4;6.0;3ra_edad;10;8;8;10;1613666.66666667;537888.888888889;2;2
737250811;1;2.0;7;3;6.0;3ra_edad;99;3;5;7;1143666.66666667;228733.333333333;3;1
737251311;3;1.0;7;4;6.0;3ra_edad;4;7;4;10;500000;500000;2;1
737251711;8;1.0;7;6;6.0;3ra_edad;3;7;8;8;22400000;4480000;2;1
737251721;5;2.0;3;6;6.0;3ra_edad;99;5;10;8;22400000;4480000;2;1
737251751;4;2.0;8;4;6.0;3ra_edad;8;5;8;8;22400000;4480000;2;1
737252111;9;1.0;10;4;6.0;3ra_edad;8;8;10;10;4000000;4000000;1;1
737252221;3;2.0;3;3;6.0;3ra_edad;99;2;3;7;890333.333333333;445166.666666667;3;2
737252511;9;1.0;7;6;6.0;3ra_edad;8;5;8;9;9140000;3046666.66666667;2;1
